Num episodes,Cumulative rewards
3360,"[-1.0, 35.0, 50.0, 50.0, 50.0, 3.0, 50.0, 14.0, 50.0, 50.0]"
3370,"[50.0, 50.0, 50.0, 31.0, 17.0, 15.0, 39.0, 50.0, 50.0, -1.0]"
3380,"[24.0, 50.0, 28.0, 50.0, 50.0, 13.0, 12.0, 50.0, 50.0, 50.0]"
3390,"[50.0, 50.0, 23.0, 30.0, 50.0, 27.0, 50.0, 25.0, 33.0, 50.0]"
3400,"[23.0, 50.0, 50.0, 50.0, 50.0, 23.0, 38.0, 14.0, 16.0, 29.0]"
3410,"[0.0, -2.0, 1.0, -2.0, 1.0, 0.0, 0.0, -2.0, -2.0, -2.0]"
3420,"[4.0, -2.0, 0.0, -2.0, -2.0, 0.0, 1.0, -2.0, 8.0, -1.0]"
3430,"[-1.0, -1.0, 8.0, 1.0, -1.0, -2.0, 1.0, -2.0, 5.0, 0.0]"
3440,"[-1.0, 1.0, -2.0, 4.0, -1.0, -1.0, -1.0, -1.0, -2.0, 0.0]"
3450,"[-1.0, -1.0, 0.0, 2.0, 13.0, 9.0, 7.0, 10.0, -2.0, 0.0]"
3460,"[2.0, -2.0, 0.0, 2.0, -2.0, 0.0, -3.0, -2.0, -2.0, -2.0]"
3470,"[3.0, 10.0, 12.0, 18.0, 0.0, 4.0, 8.0, 12.0, -1.0, 6.0]"
3480,"[6.0, 9.0, 13.0, 0.0, 10.0, -1.0, -2.0, 1.0, 7.0, 1.0]"
3490,"[-1.0, 0.0, 24.0, 7.0, 7.0, -2.0, 14.0, -2.0, 1.0, 1.0]"
3500,"[-3.0, -3.0, -1.0, 15.0, -2.0, -1.0, -3.0, 11.0, -2.0, 10.0]"
3510,"[-2.0, 12.0, -2.0, -1.0, -2.0, -2.0, -2.0, -3.0, -1.0, 6.0]"
3520,"[8.0, 9.0, 13.0, 1.0, 0.0, -1.0, -1.0, -1.0, -3.0, -2.0]"
3530,"[1.0, -2.0, -1.0, -1.0, 0.0, -1.0, -2.0, -1.0, -2.0, -2.0]"
3540,"[-2.0, -3.0, 12.0, -2.0, -3.0, -2.0, 0.0, -2.0, 0.0, 0.0]"
3550,"[-2.0, -1.0, 18.0, 17.0, -2.0, -2.0, -3.0, 6.0, 0.0, 0.0]"
3560,"[-2.0, 13.0, 0.0, 10.0, -3.0, -1.0, -2.0, -2.0, -2.0, -1.0]"
3570,"[10.0, -2.0, 0.0, 11.0, -1.0, -2.0, -3.0, 5.0, 14.0, -3.0]"
3580,"[-3.0, 10.0, 3.0, -2.0, 10.0, -2.0, -1.0, -2.0, 0.0, -1.0]"
3590,"[10.0, 1.0, -2.0, -2.0, -1.0, 0.0, -1.0, -3.0, -2.0, -2.0]"
3600,"[-2.0, -3.0, 2.0, -3.0, -2.0, -3.0, -1.0, -1.0, -2.0, -2.0]"
3610,"[13.0, 13.0, 1.0, 8.0, 0.0, -1.0, 16.0, 18.0, 0.0, 1.0]"
3620,"[10.0, 0.0, -2.0, 0.0, 0.0, 1.0, 0.0, 0.0, -2.0, 3.0]"
3630,"[10.0, 2.0, 4.0, -1.0, 1.0, 3.0, 2.0, 0.0, 6.0, 9.0]"
3640,"[6.0, 5.0, 2.0, 3.0, 3.0, 0.0, 21.0, 2.0, 1.0, 11.0]"
3650,"[-1.0, -3.0, 13.0, 0.0, 17.0, 5.0, 0.0, 14.0, 0.0, 3.0]"
3660,"[17.0, 3.0, 5.0, 10.0, 0.0, 1.0, 4.0, 7.0, 4.0, 8.0]"
3670,"[11.0, 14.0, 14.0, -1.0, -1.0, 20.0, 3.0, 0.0, -2.0, 25.0]"
3680,"[50.0, 50.0, 50.0, 34.0, 50.0, 23.0, 0.0, 50.0, 50.0, 50.0]"
3690,"[50.0, 15.0, 22.0, 50.0, 50.0, -2.0, 50.0, 50.0, 50.0, 38.0]"
3700,"[16.0, 28.0, 50.0, 18.0, -2.0, 31.0, 38.0, 50.0, 50.0, -3.0]"
3710,"[50.0, -3.0, 18.0, 50.0, 50.0, 33.0, 13.0, -2.0, -2.0, 50.0]"
3720,"[14.0, 50.0, 50.0, 50.0, 50.0, 50.0, 20.0, 50.0, 30.0, 50.0]"
3730,"[13.0, 50.0, 50.0, 50.0, 50.0, 16.0, 32.0, 22.0, 22.0, 23.0]"
3740,"[50.0, 50.0, 50.0, 50.0, 24.0, 24.0, 17.0, 50.0, 50.0, 1.0]"
3750,"[50.0, 11.0, 50.0, 50.0, 12.0, 28.0, 13.0, 50.0, 38.0, 50.0]"
3760,"[50.0, 50.0, 50.0, 18.0, 50.0, 50.0, 50.0, -1.0, 50.0, 50.0]"
3770,"[0.0, 19.0, 50.0, 19.0, -1.0, 50.0, 50.0, 50.0, 1.0, 14.0]"
3780,"[38.0, 50.0, 2.0, 23.0, 39.0, 29.0, 50.0, 11.0, 21.0, 50.0]"
3790,"[16.0, 15.0, 6.0, 26.0, -3.0, 15.0, 38.0, 18.0, 33.0, 50.0]"
3800,"[15.0, 10.0, 50.0, 31.0, -2.0, 50.0, 17.0, 50.0, 50.0, 50.0]"
3810,"[-1.0, 50.0, 27.0, 3.0, 18.0, 50.0, 39.0, 50.0, 0.0, 50.0]"
3820,"[13.0, 16.0, 15.0, 50.0, 50.0, -2.0, 33.0, -1.0, 50.0, 50.0]"
3830,"[1.0, 5.0, 23.0, -1.0, 29.0, 11.0, -2.0, 12.0, 36.0, 26.0]"
3840,"[18.0, 50.0, 0.0, 50.0, 50.0, 27.0, 50.0, 5.0, 14.0, 18.0]"
3850,"[16.0, 0.0, 34.0, 50.0, 6.0, 13.0, 50.0, 14.0, 32.0, 24.0]"
3860,"[0.0, 50.0, 0.0, 14.0, 11.0, 1.0, 0.0, 14.0, -1.0, 21.0]"
3870,"[10.0, 1.0, 14.0, 12.0, 37.0, 22.0, 23.0, 32.0, 12.0, 50.0]"
3880,"[28.0, 50.0, 22.0, -2.0, 37.0, 1.0, 50.0, 0.0, 25.0, 50.0]"
3890,"[37.0, 12.0, 50.0, 35.0, 50.0, 50.0, 14.0, 50.0, 28.0, 33.0]"
3900,"[27.0, 29.0, 23.0, 50.0, 50.0, 50.0, 15.0, 50.0, 5.0, 19.0]"
3910,"[50.0, 19.0, 50.0, 50.0, 50.0, 37.0, 26.0, 17.0, 50.0, 50.0]"
3920,"[50.0, 50.0, 39.0, -2.0, 50.0, 17.0, 50.0, 27.0, 39.0, 11.0]"
3930,"[24.0, 50.0, 34.0, 50.0, 27.0, 9.0, 50.0, 38.0, 50.0, 13.0]"
3940,"[50.0, 50.0, 50.0, 50.0, 50.0, 7.0, 21.0, 30.0, 50.0, 50.0]"
3950,"[50.0, 50.0, 27.0, 50.0, 50.0, 8.0, 50.0, 50.0, 50.0, 50.0]"
3960,"[50.0, 50.0, 12.0, 24.0, 14.0, 31.0, 29.0, 28.0, 50.0, 50.0]"
3970,"[11.0, 50.0, 37.0, 50.0, 14.0, 50.0, 50.0, 50.0, 50.0, 50.0]"
3980,"[50.0, 22.0, 50.0, 24.0, 50.0, 27.0, 30.0, 38.0, 36.0, 50.0]"
3990,"[50.0, 50.0, 50.0, 50.0, 16.0, 33.0, 50.0, 50.0, 19.0, 50.0]"
4000,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 29.0]"
4010,"[7.0, 15.0, 4.0, -2.0, 4.0, 5.0, 21.0, 13.0, 15.0, 33.0]"
4020,"[14.0, 50.0, 28.0, -1.0, 5.0, 1.0, 23.0, 7.0, 17.0, 14.0]"
4030,"[50.0, 13.0, 3.0, 13.0, -2.0, 50.0, 37.0, 16.0, 50.0, 11.0]"
4040,"[15.0, -1.0, 6.0, 37.0, 16.0, 50.0, 50.0, 12.0, 13.0, -2.0]"
4050,"[19.0, 18.0, 50.0, -2.0, 50.0, 23.0, 50.0, 22.0, 50.0, 12.0]"
4060,"[50.0, 8.0, 32.0, 29.0, 50.0, 23.0, 13.0, 0.0, 50.0, 50.0]"
4070,"[50.0, 38.0, 11.0, 17.0, 1.0, 16.0, 11.0, 25.0, -1.0, 29.0]"
4080,"[3.0, 10.0, 14.0, 18.0, 9.0, 0.0, 12.0, 12.0, 15.0, 11.0]"
4090,"[5.0, 23.0, 12.0, -1.0, 3.0, 14.0, 16.0, 3.0, 15.0, 3.0]"
4100,"[19.0, 6.0, 32.0, 12.0, 23.0, 17.0, -1.0, 0.0, 16.0, 31.0]"
4110,"[18.0, -1.0, 36.0, 4.0, -2.0, 50.0, 50.0, 25.0, -2.0, 50.0]"
4120,"[21.0, 12.0, 50.0, 38.0, -1.0, 50.0, 36.0, 30.0, 18.0, 32.0]"
4130,"[0.0, 50.0, 20.0, 50.0, 27.0, 33.0, 30.0, -1.0, 17.0, 31.0]"
4140,"[0.0, 33.0, 17.0, 11.0, -1.0, 18.0, 50.0, 14.0, 30.0, 10.0]"
4150,"[-2.0, 1.0, 7.0, 24.0, 17.0, 15.0, 27.0, 35.0, 24.0, 12.0]"
4160,"[19.0, 7.0, 24.0, 12.0, 37.0, 17.0, 24.0, 10.0, 9.0, 50.0]"
4170,"[30.0, 50.0, 7.0, 16.0, 12.0, 1.0, 29.0, 13.0, 39.0, 38.0]"
4180,"[16.0, 24.0, 50.0, 50.0, 22.0, 17.0, 20.0, 50.0, 14.0, 50.0]"
4190,"[50.0, 25.0, 15.0, 50.0, 20.0, 50.0, 33.0, 24.0, 13.0, -1.0]"
4200,"[4.0, 1.0, 13.0, 50.0, 20.0, 14.0, 50.0, 14.0, -2.0, 25.0]"
4210,"[-1.0, 0.0, 3.0, 5.0, 11.0, 14.0, -1.0, 13.0, 15.0, 50.0]"
4220,"[-2.0, 2.0, 7.0, 15.0, 18.0, -2.0, 0.0, 1.0, 5.0, 14.0]"
4230,"[0.0, 50.0, 8.0, 20.0, 50.0, 50.0, 50.0, 50.0, 50.0, 24.0]"
4240,"[36.0, -1.0, 20.0, 50.0, 15.0, 33.0, 37.0, 2.0, 50.0, 50.0]"
4250,"[12.0, 24.0, 14.0, 50.0, 31.0, 34.0, 17.0, 26.0, 50.0, 31.0]"
4260,"[50.0, 6.0, 30.0, 50.0, 38.0, 32.0, 50.0, 50.0, 16.0, 23.0]"
4270,"[14.0, 50.0, 32.0, 14.0, 24.0, 15.0, 16.0, 50.0, 30.0, 50.0]"
4280,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]"
4290,"[39.0, 50.0, 50.0, 50.0, 14.0, 50.0, 50.0, 36.0, 15.0, 50.0]"
4300,"[-1.0, 36.0, 50.0, 50.0, 50.0, 50.0, 31.0, 14.0, 50.0, 50.0]"
4310,"[19.0, 50.0, 50.0, 50.0, 50.0, 50.0, 16.0, 14.0, 50.0, 50.0]"
4320,"[50.0, 26.0, 36.0, 50.0, 50.0, 8.0, 50.0, 50.0, -1.0, 50.0]"
4330,"[50.0, 19.0, 50.0, 30.0, 50.0, 50.0, 24.0, 50.0, 50.0, 13.0]"
4340,"[50.0, 50.0, 50.0, 50.0, 8.0, 50.0, 50.0, 50.0, 32.0, 50.0]"
4350,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 0.0, 50.0, 50.0]"
4360,"[50.0, 50.0, 30.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]"
4370,"[50.0, 50.0, 50.0, 14.0, 50.0, 50.0, 30.0, 50.0, 50.0, 50.0]"
4380,"[14.0, 50.0, 14.0, 24.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]"
4390,"[50.0, -2.0, 30.0, 50.0, 50.0, 30.0, 50.0, 50.0, 50.0, 50.0]"
4400,"[31.0, 50.0, 50.0, 50.0, 50.0, 14.0, 50.0, 50.0, 50.0, 50.0]"
4410,"[32.0, 11.0, 0.0, 1.0, 18.0, 1.0, 2.0, 32.0, 1.0, 14.0]"
4420,"[-1.0, 0.0, 36.0, -2.0, 16.0, 13.0, -2.0, -2.0, 12.0, 16.0]"
4430,"[1.0, 27.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, -1.0, 36.0]"
4440,"[35.0, 50.0, 50.0, 16.0, 50.0, 50.0, 50.0, 34.0, 50.0, 50.0]"
4450,"[50.0, 50.0, 22.0, 50.0, 50.0, 17.0, 50.0, 50.0, 36.0, 19.0]"
4460,"[50.0, 50.0, 33.0, 50.0, 17.0, 50.0, 50.0, 16.0, 22.0, 50.0]"
4470,"[5.0, 13.0, 0.0, -1.0, 15.0, -2.0, 21.0, -2.0, 14.0, 21.0]"
4480,"[17.0, 19.0, 36.0, 14.0, 2.0, 3.0, 50.0, 20.0, 16.0, 30.0]"
4490,"[50.0, 50.0, 0.0, 29.0, 50.0, 50.0, 50.0, 12.0, 33.0, 50.0]"
4500,"[50.0, 50.0, 34.0, 50.0, 17.0, 38.0, 50.0, 50.0, 50.0, -1.0]"
4510,"[50.0, 50.0, 50.0, 50.0, -1.0, 31.0, 50.0, 35.0, 25.0, 50.0]"
4520,"[30.0, 12.0, 50.0, 30.0, 50.0, -3.0, 18.0, -2.0, 50.0, 50.0]"
4530,"[50.0, 39.0, 19.0, 34.0, 1.0, 29.0, 15.0, 50.0, 16.0, 21.0]"
4540,"[34.0, 50.0, 27.0, -3.0, 37.0, -2.0, 50.0, 50.0, 50.0, 50.0]"
4550,"[50.0, 31.0, 16.0, 50.0, 50.0, 34.0, 2.0, 19.0, 23.0, 18.0]"
4560,"[17.0, 50.0, 50.0, 19.0, 24.0, 50.0, 50.0, 17.0, 50.0, 50.0]"
4570,"[14.0, 50.0, 17.0, 50.0, 15.0, 15.0, 50.0, 50.0, 35.0, 50.0]"
4580,"[50.0, 18.0, 50.0, 50.0, 22.0, 36.0, 28.0, 13.0, 50.0, 50.0]"
4590,"[50.0, 50.0, 17.0, 50.0, 1.0, 15.0, -2.0, 18.0, 25.0, 50.0]"
4600,"[34.0, 31.0, 50.0, 50.0, 22.0, 50.0, 50.0, 18.0, 36.0, 29.0]"
4610,"[50.0, 20.0, 50.0, 50.0, 50.0, 31.0, 0.0, 50.0, 15.0, 13.0]"
4620,"[24.0, 50.0, 37.0, 10.0, 1.0, 17.0, 18.0, 2.0, 50.0, 50.0]"
4630,"[13.0, 19.0, -2.0, 13.0, 50.0, 12.0, 10.0, 12.0, 1.0, 3.0]"
4640,"[12.0, 50.0, 25.0, 30.0, 36.0, 1.0, 50.0, 50.0, 50.0, -1.0]"
4650,"[12.0, 0.0, 8.0, 15.0, 13.0, 15.0, 1.0, 11.0, 16.0, 3.0]"
4660,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 39.0, 29.0, 17.0, 50.0]"
4670,"[50.0, 50.0, 24.0, 9.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]"
4680,"[21.0, 22.0, 19.0, 50.0, 50.0, 50.0, 37.0, 32.0, 50.0, 50.0]"
4690,"[50.0, 35.0, 37.0, 14.0, 50.0, 0.0, 14.0, 26.0, 50.0, 50.0]"
4700,"[35.0, -1.0, 50.0, 50.0, 50.0, 39.0, 50.0, 19.0, 50.0, 16.0]"
4710,"[23.0, -3.0, 22.0, 14.0, 29.0, 50.0, 50.0, 50.0, 16.0, 19.0]"
4720,"[50.0, 50.0, 30.0, 50.0, 50.0, 50.0, 50.0, 16.0, 50.0, 15.0]"
4730,"[50.0, 35.0, 13.0, 50.0, 50.0, 50.0, 34.0, 1.0, 50.0, 33.0]"
4740,"[50.0, 50.0, 26.0, 0.0, 39.0, 21.0, 50.0, 37.0, 34.0, 36.0]"
4750,"[30.0, 29.0, 15.0, 36.0, 19.0, 50.0, 50.0, 28.0, 50.0, 32.0]"
4760,"[50.0, 28.0, 50.0, 20.0, 6.0, 50.0, 29.0, 17.0, 38.0, 50.0]"
4770,"[50.0, 27.0, 50.0, 33.0, 18.0, 2.0, 15.0, 12.0, 37.0, 37.0]"
4780,"[28.0, 50.0, 50.0, 50.0, 50.0, 29.0, 50.0, 50.0, 50.0, 50.0]"
4790,"[50.0, 50.0, 50.0, -1.0, 50.0, 19.0, 50.0, 35.0, 18.0, 24.0]"
4800,"[50.0, 26.0, 19.0, 32.0, 50.0, 22.0, 25.0, 50.0, 50.0, 50.0]"
4810,"[3.0, 6.0, 7.0, 0.0, 0.0, 8.0, 14.0, -1.0, -3.0, 50.0]"
4820,"[-2.0, 3.0, 3.0, 6.0, 23.0, 1.0, 3.0, 6.0, 16.0, 12.0]"
4830,"[0.0, 11.0, 5.0, 4.0, 12.0, -1.0, 15.0, 4.0, 5.0, 12.0]"
4840,"[50.0, 34.0, 50.0, 2.0, 24.0, 34.0, 28.0, 50.0, 50.0, 50.0]"
4850,"[15.0, 50.0, 15.0, 15.0, 15.0, 50.0, 50.0, 24.0, 25.0, 50.0]"
4860,"[32.0, 20.0, 21.0, -1.0, 50.0, 50.0, 23.0, 14.0, 50.0, 50.0]"
4870,"[13.0, 21.0, 23.0, 50.0, 28.0, 25.0, 21.0, 50.0, 34.0, 50.0]"
4880,"[50.0, 39.0, 18.0, 50.0, 50.0, 23.0, 50.0, 8.0, 17.0, 39.0]"
4890,"[14.0, 50.0, 28.0, 19.0, 34.0, 50.0, 50.0, 26.0, 50.0, 50.0]"
4900,"[18.0, 50.0, 50.0, 50.0, 50.0, 35.0, 50.0, 32.0, -2.0, 35.0]"
4910,"[23.0, 50.0, 17.0, 50.0, 23.0, 18.0, 21.0, 6.0, 50.0, 50.0]"
4920,"[50.0, 50.0, 20.0, 50.0, 33.0, 50.0, 29.0, 20.0, 37.0, 50.0]"
4930,"[39.0, 33.0, 50.0, 16.0, 50.0, 50.0, 25.0, 30.0, 50.0, 50.0]"
4940,"[15.0, 50.0, 28.0, 33.0, 36.0, 10.0, 19.0, 22.0, 50.0, 22.0]"
4950,"[32.0, 25.0, 32.0, 26.0, 50.0, 24.0, 19.0, 25.0, 22.0, 50.0]"
4960,"[19.0, 50.0, 50.0, 27.0, -1.0, 36.0, 50.0, 50.0, 50.0, 14.0]"
4970,"[18.0, 9.0, 50.0, 26.0, 50.0, 50.0, 50.0, 50.0, 50.0, 35.0]"
4980,"[8.0, 14.0, 30.0, 14.0, 24.0, 13.0, 13.0, 17.0, 50.0, 50.0]"
4990,"[50.0, 18.0, 39.0, 50.0, 50.0, 50.0, 24.0, 19.0, 37.0, 50.0]"
5000,"[21.0, 25.0, 50.0, 29.0, 13.0, 20.0, 50.0, 33.0, 50.0, 50.0]"
